,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
25342,45~49,?,*,Higher education,7~16,spouse not present,?,*,White,Male,0,0,1~49,United-States,<=50k
25343,45~49,?,*,Higher education,7~16,spouse not present,?,*,White,Male,0,0,1~49,United-States,<=50k
25344,45~49,?,*,Higher education,7~16,spouse not present,?,*,White,Male,0,0,1~49,United-States,<=50k
25345,45~49,?,*,Higher education,7~16,spouse not present,?,*,White,Male,0,0,1~49,United-States,<=50k
25346,45~49,?,*,Higher education,7~16,spouse not present,?,*,White,Male,0,0,1~49,United-States,<=50k
25347,50~59,?,*,Higher education,7~16,spouse not present,?,Not-in-family,White,Male,0,*,1~49,United-States,<=50k
25348,50~59,?,*,Higher education,7~16,spouse not present,?,Not-in-family,White,Male,0,*,1~49,United-States,>50k
25349,50~59,?,*,Higher education,7~16,spouse not present,?,Not-in-family,White,Male,0,*,1~49,United-States,<=50k
25350,50~59,?,*,Higher education,7~16,spouse not present,?,Not-in-family,White,Male,0,*,1~49,United-States,<=50k
25351,40~59,?,*,Higher education,7~16,spouse not present,?,*,*,Male,0~49999,0,49~99,United-States,<=50k
25352,40~59,?,*,Higher education,7~16,spouse not present,?,*,*,Male,0~49999,0,49~99,United-States,<=50k
25353,40~59,?,*,Higher education,7~16,spouse not present,?,*,*,Male,0~49999,0,49~99,United-States,>50k
25354,40~59,?,*,Higher education,7~16,spouse not present,?,*,*,Male,0~49999,0,49~99,United-States,<=50k
25355,40~59,?,*,Higher education,7~16,spouse not present,?,*,*,Male,0~49999,0,49~99,United-States,<=50k
25356,40~44,?,*,Higher education,7~16,Divorced,?,*,*,Female,0,0,1~49,*,<=50k
25357,40~44,?,*,Higher education,7~16,Divorced,?,*,*,Female,0,0,1~49,*,<=50k
25358,40~44,?,*,Higher education,7~16,Divorced,?,*,*,Female,0,0,1~49,*,<=50k
25359,40~44,?,*,Higher education,7~16,Divorced,?,*,*,Female,0,0,1~49,*,<=50k
25360,45~49,?,*,Higher education,7~16,Divorced,?,*,*,Female,0~49999,0,1~49,United-States,<=50k
25361,45~49,?,*,Higher education,7~16,Divorced,?,*,*,Female,0~49999,0,1~49,United-States,<=50k
25362,45~49,?,*,Higher education,7~16,Divorced,?,*,*,Female,0~49999,0,1~49,United-States,>50k
25363,45~49,?,*,Higher education,7~16,Divorced,?,*,*,Female,0~49999,0,1~49,United-States,<=50k
25364,45~49,?,*,Higher education,7~16,Divorced,?,*,*,Female,0~49999,0,1~49,United-States,<=50k
25365,50~59,?,*,Undergraduate,7~16,Divorced,?,*,*,Female,0,0,1~49,United-States,<=50k
25366,50~59,?,*,Undergraduate,7~16,Divorced,?,*,*,Female,0,0,1~49,United-States,>50k
25367,50~59,?,*,Undergraduate,7~16,Divorced,?,*,*,Female,0,0,1~49,United-States,<=50k
25368,50~59,?,*,Undergraduate,7~16,Divorced,?,*,*,Female,0,0,1~49,United-States,<=50k
25369,50~59,?,*,Undergraduate,7~16,Divorced,?,*,*,Female,0,0,1~49,United-States,<=50k
25370,50~59,?,*,Undergraduate,7~16,Divorced,?,*,*,Female,0,0,1~49,United-States,<=50k
25371,40~59,?,*,Higher education,7~16,Never-married,?,*,*,Female,0~49999,0,1~49,United-States,<=50k
25372,40~59,?,*,Higher education,7~16,Never-married,?,*,*,Female,0~49999,0,1~49,United-States,>50k
25373,40~59,?,*,Higher education,7~16,Never-married,?,*,*,Female,0~49999,0,1~49,United-States,<=50k
25374,40~59,?,*,Higher education,7~16,Never-married,?,*,*,Female,0~49999,0,1~49,United-States,<=50k
25375,40~59,?,*,Higher education,7~16,Never-married,?,*,*,Female,0~49999,0,1~49,United-States,<=50k
25376,40~59,?,*,Higher education,7~16,Never-married,?,*,*,Female,0~49999,0,1~49,United-States,<=50k
25377,40~49,?,*,Higher education,7~16,Widowed,?,*,*,Female,0,*,1~49,United-States,<=50k
25378,40~49,?,*,Higher education,7~16,Widowed,?,*,*,Female,0,*,1~49,United-States,<=50k
25379,40~49,?,*,Higher education,7~16,Widowed,?,*,*,Female,0,*,1~49,United-States,<=50k
25380,40~49,?,*,Higher education,7~16,Widowed,?,*,*,Female,0,*,1~49,United-States,<=50k
25381,55~59,?,*,Higher education,7~16,Widowed,?,*,*,Female,0,0,1~49,United-States,<=50k
25382,55~59,?,*,Higher education,7~16,Widowed,?,*,*,Female,0,0,1~49,United-States,<=50k
25383,55~59,?,*,Higher education,7~16,Widowed,?,*,*,Female,0,0,1~49,United-States,<=50k
25384,55~59,?,*,Higher education,7~16,Widowed,?,*,*,Female,0,0,1~49,United-States,<=50k
25385,55~59,?,*,Higher education,7~16,Widowed,?,*,*,Female,0,0,1~49,United-States,<=50k
25386,40~59,?,*,Higher education,7~16,Married-spouse-absent,?,*,*,Female,0,0,1~49,*,<=50k
25387,40~59,?,*,Higher education,7~16,Married-spouse-absent,?,*,*,Female,0,0,1~49,*,<=50k
25388,40~59,?,*,Higher education,7~16,Married-spouse-absent,?,*,*,Female,0,0,1~49,*,<=50k
25389,40~59,?,*,Higher education,7~16,Married-spouse-absent,?,*,*,Female,0,0,1~49,*,<=50k
25390,50~59,?,*,Higher education,7~16,spouse not present,?,*,White,Female,0~49999,0,50,United-States,<=50k
25391,50~59,?,*,Higher education,7~16,spouse not present,?,*,White,Female,0~49999,0,50,United-States,>50k
25392,50~59,?,*,Higher education,7~16,spouse not present,?,*,White,Female,0~49999,0,50,United-States,>50k
25393,50~59,?,*,Higher education,7~16,spouse not present,?,*,White,Female,0~49999,0,50,United-States,>50k
25394,40~49,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0~2178,1~49,*,<=50k
25395,40~49,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0~2178,1~49,*,>50k
25396,40~49,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0~2178,1~49,*,>50k
25397,40~49,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0~2178,1~49,*,>50k
25398,40~49,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0~2178,1~49,*,>50k
25399,40~49,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0~2178,1~49,*,>50k
25400,40~49,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0~2178,1~49,*,<=50k
25401,40~49,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0~2178,1~49,*,<=50k
25402,40~49,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0~2178,1~49,*,>50k
25403,50~54,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25404,50~54,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25405,50~54,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25406,50~54,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25407,50~54,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25408,50~54,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25409,50~54,Private,*,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25410,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25411,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25412,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25413,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25414,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25415,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25416,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25417,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25418,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25419,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25420,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25421,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25422,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25423,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25424,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25425,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25426,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25427,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25428,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25429,41,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25430,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25431,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25432,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25433,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25434,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25435,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25436,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25437,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25438,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25439,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25440,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25441,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25442,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25443,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,<=50k
25444,42,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,*,>50k
25445,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25446,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25447,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25448,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25449,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25450,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25451,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25452,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25453,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25454,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25455,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25456,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25457,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25458,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25459,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25460,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25461,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25462,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25463,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25464,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
25465,43,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,United-States,>50k
25466,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25467,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25468,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25469,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25470,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,>50k
25471,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25472,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25473,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,>50k
25474,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,>50k
25475,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25476,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,>50k
25477,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25478,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25479,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,>50k
25480,44,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1~49,*,<=50k
25481,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25482,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25483,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25484,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25485,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25486,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25487,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25488,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25489,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25490,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25491,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25492,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25493,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25494,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25495,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25496,45,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25497,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,>50k
25498,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,>50k
25499,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25500,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25501,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25502,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25503,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,>50k
25504,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25505,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,>50k
25506,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25507,46,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,40,United-States,<=50k
25508,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25509,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25510,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25511,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25512,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25513,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25514,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25515,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25516,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25517,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25518,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25519,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25520,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25521,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25522,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25523,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25524,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25525,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25526,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25527,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25528,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25529,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,>50k
25530,47,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0~2178,1~49,United-States,<=50k
25531,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25532,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25533,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25534,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25535,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25536,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25537,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25538,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25539,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25540,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25541,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25542,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25543,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25544,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25545,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25546,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,<=50k
25547,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25548,48,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0~2178,1~49,*,>50k
25549,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25550,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25551,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25552,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25553,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25554,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25555,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25556,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25557,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25558,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25559,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25560,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25561,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25562,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25563,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25564,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25565,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25566,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,>50k
25567,49,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
25568,50,Private,*,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0~49999,0,1~49,*,<=50k
