age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;>50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;>50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;>50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;>50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
40~49;Non-Government;*;Bachelors;13;Never-married;Technical;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
50~59;Non-Government;*;Bachelors;13;Never-married;Prof-specialty;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Bachelors;13;Never-married;Prof-specialty;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Bachelors;13;Never-married;Prof-specialty;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Bachelors;13;Never-married;Prof-specialty;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Bachelors;13;Separated;Technical;Not-in-family;White;Male;0;0;1~49;*;<=50k
40~59;Non-Government;*;Bachelors;13;Separated;Technical;Not-in-family;White;Male;0;0;1~49;*;<=50k
40~59;Non-Government;*;Bachelors;13;Separated;Technical;Not-in-family;White;Male;0;0;1~49;*;<=50k
40~59;Non-Government;*;Bachelors;13;Separated;Technical;Not-in-family;White;Male;0;0;1~49;*;<=50k
40~59;Non-Government;*;Bachelors;13;Separated;Technical;Not-in-family;White;Male;0;0;1~49;*;<=50k
40~59;Non-Government;*;Bachelors;13;Married-spouse-absent;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~59;Non-Government;*;Bachelors;13;Married-spouse-absent;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~59;Non-Government;*;Bachelors;13;Married-spouse-absent;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
40~59;Non-Government;*;Bachelors;13;Married-spouse-absent;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
40~44;Non-Government;*;Masters;14;Divorced;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~44;Non-Government;*;Masters;14;Divorced;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~44;Non-Government;*;Masters;14;Divorced;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~44;Non-Government;*;Masters;14;Divorced;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
45~49;Non-Government;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
45~49;Non-Government;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
45~49;Non-Government;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
45~49;Non-Government;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
45~49;Non-Government;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
45~49;Non-Government;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
45~49;Non-Government;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
50~59;Private;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
50~59;Private;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
50~59;Private;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
50~59;Private;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
50~59;Private;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
50~59;Private;*;Masters;14;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
40~59;Private;*;Some-college;10;spouse not present;Tech-support;Not-in-family;White;Male;0;0;1~49;*;<=50k
40~59;Private;*;Some-college;10;spouse not present;Tech-support;Not-in-family;White;Male;0;0;1~49;*;<=50k
40~59;Private;*;Some-college;10;spouse not present;Tech-support;Not-in-family;White;Male;0;0;1~49;*;>50k
40~59;Private;*;Some-college;10;spouse not present;Tech-support;Not-in-family;White;Male;0;0;1~49;*;<=50k
40~59;Private;*;Some-college;10;spouse not present;Tech-support;Not-in-family;White;Male;0;0;1~49;*;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;>50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;>50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;>50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
40~44;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0~2178;1~49;United-States;<=50k
45~49;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
45~49;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
45~49;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
45~49;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
45~49;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
45~49;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
45~49;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
45~49;Non-Government;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0~49999;0;1~49;*;<=50k
50~54;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
50~54;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0;0;1~49;United-States;>50k
50~54;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0;0;1~49;United-States;>50k
50~54;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
50~54;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
50~54;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0;0;1~49;United-States;>50k
50~54;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
55~59;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
55~59;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
55~59;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
55~59;Private;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
50~59;Self-emp-not-inc;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0;1~49;*;<=50k
50~59;Self-emp-not-inc;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0;1~49;*;>50k
50~59;Self-emp-not-inc;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0;1~49;*;<=50k
50~59;Self-emp-not-inc;*;Some-college;10;spouse not present;Craft-repair;Not-in-family;*;Male;0;0;1~49;*;<=50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;>50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~59;Non-Government;*;Some-college;10;spouse not present;Prof-specialty;Not-in-family;White;Male;0~49999;0;1~49;United-States;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Private;*;Some-college;10;spouse not present;Machine-op-inspct;Not-in-family;*;Male;0~49999;0~2178;1~49;North America;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~59;Non-Government;*;Assoc-acdm;12;spouse not present;Technical;Not-in-family;*;Male;0;0;1~49;United-States;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
40~49;Private;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;White;Male;0;0;1~49;United-States;<=50k
50~59;Non-Government;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;>50k
50~59;Non-Government;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50k
50~59;Non-Government;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50k
50~59;Non-Government;*;Assoc-voc;11;spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;*;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;*;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;*;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;*;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;*;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;*;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;*;Male;*;0;1~49;*;>50k
40~59;Non-Government;*;Prof-school;15;spouse not present;Prof-specialty;Not-in-family;*;Male;*;0;1~49;*;>50k
40~49;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Male;0;0;49~99;*;<=50k
40~49;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Male;0;0;49~99;*;>50k
40~49;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Male;0;0;49~99;*;<=50k
40~49;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Male;0;0;49~99;*;>50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;<=50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;<=50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;>50k
50~59;Non-Government;*;Bachelors;13;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;<=50k
40~49;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Male;0~49999;0~2178;49~99;*;<=50k
40~49;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Male;0~49999;0~2178;49~99;*;<=50k
40~49;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Male;0~49999;0~2178;49~99;*;<=50k
40~49;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Male;0~49999;0~2178;49~99;*;>50k
40~49;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Male;0~49999;0~2178;49~99;*;<=50k
40~49;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Male;0~49999;0~2178;49~99;*;<=50k
40~49;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Male;0~49999;0~2178;49~99;*;<=50k
40~49;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Male;0~49999;0~2178;49~99;*;<=50k
40~49;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;White;Male;0~49999;0~2178;49~99;*;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;*;Male;0;0;49~99;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;*;Male;0;0;49~99;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;*;Male;0;0;49~99;United-States;<=50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;*;Male;0;0;49~99;United-States;>50k
50~59;Non-Government;*;Some-college;10;spouse not present;Technical;Not-in-family;*;Male;0;0;49~99;United-States;<=50k
40~49;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;*;>50k
40~49;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;*;>50k
40~49;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;*;<=50k
40~49;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;*;>50k
40~49;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;*;>50k
40~49;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;*;>50k
40~49;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;*;>50k
40~49;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;*;<=50k
40~49;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;*;<=50k
50~59;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;<=50k
50~59;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;>50k
50~59;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;>50k
50~59;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;>50k
50~59;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;>50k
50~59;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;<=50k
50~59;Non-Government;*;Professional Education;7~16;spouse not present;Technical;Not-in-family;White;Male;0~49999;0;49~99;United-States;>50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;*;Male;0;0;49~99;*;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;*;Male;0;0;49~99;*;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;*;Male;0;0;49~99;*;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;*;Male;0;0;49~99;*;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;*;Male;0;0;49~99;*;<=50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;*;Male;0;0;49~99;*;>50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;*;Male;0;0;49~99;*;>50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;*;Male;0;0;49~99;*;>50k
40~59;Non-Government;*;Masters;14;spouse not present;Prof-specialty;Not-in-family;*;Male;0;0;49~99;*;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;49~99;United-States;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;49~99;United-States;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;49~99;United-States;<=50k
40~59;Non-Government;*;Doctorate;16;spouse not present;Prof-specialty;Not-in-family;White;Male;*;0;49~99;United-States;>50k
40~59;Non-Government;*;Higher education;7~16;spouse not present;Technical;Not-in-family;White;Male;0;2178~4356;*;United-States;<=50k
40~59;Non-Government;*;Higher education;7~16;spouse not present;Technical;Not-in-family;White;Male;0;2178~4356;*;United-States;>50k
40~59;Non-Government;*;Higher education;7~16;spouse not present;Technical;Not-in-family;White;Male;0;2178~4356;*;United-States;>50k
40~59;Non-Government;*;Higher education;7~16;spouse not present;Technical;Not-in-family;White;Male;0;2178~4356;*;United-States;>50k
40~59;Private;*;Bachelors;13;Divorced;Technical;Not-in-family;White;Female;0~49999;0;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Divorced;Technical;Not-in-family;White;Female;0~49999;0;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Divorced;Technical;Not-in-family;White;Female;0~49999;0;1~49;*;>50k
40~59;Private;*;Bachelors;13;Divorced;Technical;Not-in-family;White;Female;0~49999;0;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Divorced;Technical;Not-in-family;White;Female;0~49999;0;1~49;*;>50k
40~59;Private;*;Bachelors;13;Divorced;Technical;Not-in-family;White;Female;0~49999;0;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Divorced;Technical;Not-in-family;White;Female;0~49999;0;1~49;*;>50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;>50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;<=50k
40~59;Private;*;Bachelors;13;Never-married;Technical;Not-in-family;White;Female;0;0~2178;1~49;*;>50k
